 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.053,0,0,0.053
2,1,0,2,0,0,0.053,0,0,0.053
3,7,3,5,10,82,0.828,3,0,1.670
4,5,2,4,9,37,0.558,2,0,1.341
5,0,0,1,0,0,0.000,0,0,0.000
6,1,0,2,0,14,0.898,0,0,0.898
7,1,0,2,0,21,1.289,0,0,1.289
8,3,1,3,1,14,0.364,1,0,0.425
9,5,2,4,7,46,0.647,2,0,1.236
10,3,1,3,3,33,0.783,1,0,1.862
11,3,1,3,3,14,0.399,1,0,0.508
12,1,0,2,0,7,0.486,0,0,0.486
13,1,0,2,0,0,0.074,0,0,0.074
14,1,0,2,0,28,1.657,0,0,1.657
15,13,6,8,18,135,0.713,6,0,1.367
16,0,0,1,0,0,0.000,0,0,0.000
17,1,0,2,0,0,0.074,0,0,0.074
18,6,2,5,6,68,0.761,1,1,1.341
19,1,0,2,0,0,0.053,0,0,0.053
20,1,0,2,0,5,0.403,0,0,0.403
21,1,0,2,0,43,2.621,0,0,2.621
22,3,1,3,3,8,0.293,1,0,0.425
23,4,1,4,6,40,0.771,0,1,1.205
24,1,0,2,0,4,0.307,0,0,0.307
25,1,0,2,0,4,0.307,0,0,0.307
26,5,2,4,8,45,0.699,2,0,1.144
27,1,0,2,0,3,0.254,0,0,0.254
28,5,2,4,9,53,0.757,2,0,1.289
29,1,0,2,0,0,0.074,0,0,0.074
30,0,0,1,0,0,0.000,0,0,0.000
31,9,4,6,14,60,0.528,4,0,1.029
32,1,0,2,0,3,0.232,0,0,0.232
33,1,0,2,0,6,0.456,0,0,0.456
34,1,0,2,0,4,0.307,0,0,0.307
35,1,0,2,0,5,0.403,0,0,0.403
36,1,0,2,0,1,0.127,0,0,0.127
37,3,1,3,1,29,0.685,1,0,1.450
38,1,0,2,0,1,0.105,0,0,0.105
39,1,0,2,0,3,0.254,0,0,0.254
40,1,0,2,0,1,0.105,0,0,0.105
41,1,0,2,0,13,0.824,0,0,0.824
42,1,0,2,0,10,0.688,0,0,0.688
43,3,1,3,4,12,0.356,1,0,0.719
44,1,0,2,0,4,0.307,0,0,0.307
45,3,1,3,5,22,0.596,1,0,1.038
46,1,0,2,0,4,0.285,0,0,0.285
47,16,7,10,26,129,0.586,6,1,1.837
48,1,0,2,0,5,0.447,0,0,0.447
49,4,1,4,6,50,0.874,0,1,1.087
50,1,0,2,0,6,0.390,0,0,0.390
51,3,1,3,4,9,0.307,1,0,0.688
52,1,0,2,0,15,0.951,0,0,0.951
53,3,1,3,4,46,1.120,1,0,1.301
54,1,0,2,0,5,0.359,0,0,0.359
55,1,0,2,0,3,0.298,0,0,0.298
56,1,0,2,0,6,0.412,0,0,0.412
57,1,0,2,0,5,0.338,0,0,0.338
