 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.053,0,0,0.053
2,1,0,2,0,40,2.485,0,0,2.485
3,7,3,5,8,124,1.182,3,0,2.853
4,1,0,2,0,4,0.285,0,0,0.285
5,3,1,3,3,5,0.205,1,0,0.254
6,1,0,2,0,0,0.053,0,0,0.053
7,6,2,5,11,91,1.074,1,1,1.608
8,0,0,1,0,0,0.000,0,0,0.000
9,5,2,4,7,71,0.973,2,0,1.946
10,9,4,6,11,49,0.402,4,0,0.780
11,1,0,2,0,11,0.784,0,0,0.784
12,3,1,3,4,6,0.247,1,0,0.285
13,1,0,2,0,19,1.205,0,0,1.205
14,1,0,2,0,22,1.363,0,0,1.363
15,1,0,2,0,26,1.661,0,0,1.661
16,1,0,2,0,5,0.359,0,0,0.359
17,5,2,4,4,47,0.664,2,0,0.973
18,1,0,2,0,2,0.201,0,0,0.201
19,1,0,2,0,1,0.149,0,0,0.149
20,1,0,2,0,3,0.276,0,0,0.276
21,10,4,7,16,101,0.788,3,1,1.165
22,5,2,4,7,32,0.491,2,0,1.078
23,3,1,2,2,22,0.489,0,1,0.728
24,7,3,5,10,70,0.752,3,0,1.779
25,1,0,2,0,0,0.074,0,0,0.074
26,3,1,3,3,23,0.615,1,0,0.828
27,1,0,2,0,17,1.056,0,0,1.056
28,7,3,5,11,117,1.123,3,0,3.068
29,15,7,9,27,185,0.854,7,0,1.565
30,3,1,3,3,17,0.451,1,0,0.517
31,1,0,2,0,11,0.719,0,0,0.719
32,1,0,2,0,0,0.053,0,0,0.053
33,1,0,2,0,11,0.806,0,0,0.806
34,14,6,9,23,193,0.958,5,1,1.996
35,1,0,2,0,0,0.074,0,0,0.074
36,1,0,2,0,0,0.053,0,0,0.053
37,1,0,2,0,4,0.329,0,0,0.329
38,11,5,7,19,130,0.826,5,0,1.784
39,7,3,5,7,109,1.069,3,0,1.468
40,1,0,2,0,3,0.254,0,0,0.254
41,1,0,2,0,1,0.127,0,0,0.127
42,5,2,4,7,56,0.813,2,0,1.512
43,1,0,2,0,3,0.211,0,0,0.211
44,5,2,4,7,44,0.656,2,0,1.017
