 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.254,0,0,0.254
2,0,0,1,0,0,0.000,0,0,0.000
3,1,0,2,0,4,0.350,0,0,0.350
4,5,2,4,8,47,0.694,2,0,1.332
5,3,1,3,3,0,0.110,1,0,0.149
6,1,0,2,0,2,0.201,0,0,0.201
7,7,3,5,8,40,0.464,3,0,0.806
8,1,0,2,0,0,0.053,0,0,0.053
9,1,0,2,0,0,0.053,0,0,0.053
10,1,0,2,0,4,0.307,0,0,0.307
11,1,0,2,0,5,0.381,0,0,0.381
12,0,0,1,0,0,0.000,0,0,0.000
13,3,1,3,3,20,0.519,1,0,0.771
14,1,0,2,0,3,0.276,0,0,0.276
15,1,0,2,0,5,0.381,0,0,0.381
16,1,0,2,0,0,0.074,0,0,0.074
17,1,0,2,0,11,0.784,0,0,0.784
18,3,1,3,4,11,0.335,1,0,0.465
19,3,1,3,3,7,0.247,1,0,0.381
20,1,0,2,0,0,0.053,0,0,0.053
21,1,0,2,0,0,0.053,0,0,0.053
22,3,1,3,1,17,0.460,1,0,0.583
23,1,0,2,0,1,0.105,0,0,0.105
24,1,0,2,0,1,0.127,0,0,0.127
25,0,0,1,0,0,0.000,0,0,0.000
26,1,0,2,0,5,0.338,0,0,0.338
27,1,0,2,0,29,1.862,0,0,1.862
28,1,0,2,0,4,0.307,0,0,0.307
29,1,0,2,0,17,1.165,0,0,1.165
30,1,0,2,0,1,0.127,0,0,0.127
31,3,1,3,1,12,0.324,1,0,0.465
32,1,0,2,0,8,0.561,0,0,0.561
33,0,0,1,0,0,0.000,0,0,0.000
34,5,2,4,8,18,0.337,2,0,0.815
35,3,1,3,4,62,1.328,1,0,1.586
36,1,0,2,0,0,0.074,0,0,0.074
37,0,0,1,0,0,0.000,0,0,0.000
38,0,0,1,0,0,0.000,0,0,0.000
39,3,1,3,3,25,0.621,1,0,0.741
40,1,0,2,0,0,0.074,0,0,0.074
41,1,0,2,0,19,1.249,0,0,1.249
42,3,1,3,4,13,0.352,1,0,0.570
43,1,0,2,0,0,0.053,0,0,0.053
