 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.026,0,0,0.026
2,1,0,2,0,1,0.063,0,0,0.063
3,1,0,2,0,7,0.253,0,0,0.253
4,1,0,2,0,20,0.627,0,0,0.627
5,17,8,10,26,193,0.415,8,0,0.830
6,4,1,4,6,24,0.255,0,1,0.458
7,1,0,2,0,18,0.574,0,0,0.574
8,1,0,2,0,4,0.175,0,0,0.175
9,1,0,2,0,0,0.037,0,0,0.037
10,1,0,2,0,0,0.037,0,0,0.037
11,5,2,4,6,52,0.394,2,0,0.681
12,11,5,7,16,212,0.675,5,0,1.323
13,1,0,2,0,0,0.026,0,0,0.026
14,1,0,2,0,17,0.570,0,0,0.570
15,3,1,3,1,95,0.991,1,0,2.055
16,1,0,2,0,1,0.052,0,0,0.052
17,10,4,7,13,143,0.523,3,1,0.970
18,1,0,2,0,0,0.026,0,0,0.026
19,1,0,2,0,1,0.063,0,0,0.063
20,3,1,3,3,77,0.840,1,0,1.138
21,1,0,2,0,0,0.037,0,0,0.037
22,1,0,2,0,1,0.074,0,0,0.074
23,11,5,7,12,123,0.387,5,0,0.810
24,1,0,2,0,0,0.026,0,0,0.026
25,1,0,2,0,3,0.127,0,0,0.127
26,9,4,6,14,153,0.599,4,0,1.048
27,1,0,2,0,1,0.063,0,0,0.063
28,1,0,2,0,10,0.332,0,0,0.332
29,3,1,3,4,16,0.234,1,0,0.513
30,10,4,7,14,143,0.475,3,1,1.485
31,1,0,2,0,0,0.026,0,0,0.026
32,1,0,2,0,2,0.090,0,0,0.090
33,13,6,8,11,248,0.659,6,0,1.622
34,27,13,15,43,374,0.487,13,0,1.411
35,1,0,2,0,3,0.127,0,0,0.127
36,1,0,2,0,5,0.179,0,0,0.179
37,12,5,8,19,141,0.435,4,1,1.035
38,1,0,2,0,0,0.037,0,0,0.037
39,1,0,2,0,3,0.105,0,0,0.105
40,1,0,2,0,1,0.063,0,0,0.063
41,1,0,2,0,0,0.026,0,0,0.026
42,1,0,2,0,0,0.026,0,0,0.026
43,1,0,2,0,1,0.052,0,0,0.052
44,3,1,3,1,23,0.256,1,0,0.452
45,1,0,2,0,25,0.769,0,0,0.769
46,1,0,2,0,8,0.280,0,0,0.280
47,1,0,2,0,2,0.100,0,0,0.100
48,3,1,3,4,25,0.302,1,0,0.679
49,3,1,3,1,19,0.210,1,0,0.321
50,1,0,2,0,0,0.037,0,0,0.037
51,3,1,3,4,49,0.550,1,0,0.710
52,1,0,2,0,2,0.090,0,0,0.090
53,1,0,2,0,0,0.026,0,0,0.026
54,1,0,2,0,4,0.164,0,0,0.164
55,1,0,2,0,2,0.090,0,0,0.090
56,1,0,2,0,0,0.037,0,0,0.037
57,1,0,2,0,0,0.037,0,0,0.037
58,1,0,2,0,0,0.026,0,0,0.026
59,1,0,2,0,0,0.037,0,0,0.037
60,1,0,2,0,0,0.026,0,0,0.026
61,4,1,4,5,38,0.367,0,1,0.432
62,1,0,2,0,1,0.052,0,0,0.052
63,34,16,19,47,701,0.696,15,1,1.309
64,1,0,2,0,8,0.269,0,0,0.269
65,1,0,2,0,4,0.142,0,0,0.142
66,31,15,17,41,522,0.583,15,0,1.632
67,1,0,2,0,0,0.026,0,0,0.026
68,1,0,2,0,1,0.063,0,0,0.063
69,7,3,5,10,164,0.777,3,0,2.245
70,1,0,2,0,9,0.338,0,0,0.338
71,6,2,5,7,97,0.552,1,1,0.961
72,1,0,2,0,1,0.063,0,0,0.063
73,1,0,2,0,0,0.026,0,0,0.026
74,1,0,2,0,7,0.264,0,0,0.264
75,1,0,2,0,1,0.063,0,0,0.063
76,10,4,7,12,211,0.697,3,1,1.167
