 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.090,0,0,0.090
2,1,0,2,0,2,0.111,0,0,0.111
3,1,0,2,0,6,0.194,0,0,0.194
4,1,0,2,0,13,0.432,0,0,0.432
5,3,1,3,3,7,0.127,1,0,0.175
6,1,0,2,0,4,0.153,0,0,0.153
7,1,0,2,0,2,0.079,0,0,0.079
8,3,1,3,4,38,0.432,1,0,0.806
9,1,0,2,0,1,0.063,0,0,0.063
10,1,0,2,0,7,0.242,0,0,0.242
11,6,2,5,11,72,0.449,1,1,0.828
12,5,2,4,4,41,0.306,2,0,0.402
13,1,0,2,0,1,0.063,0,0,0.063
14,1,0,2,0,4,0.131,0,0,0.131
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,11,0.380,0,0,0.380
17,1,0,2,0,0,0.026,0,0,0.026
18,13,6,8,18,164,0.434,6,0,1.379
19,1,0,2,0,5,0.190,0,0,0.190
20,3,1,3,3,23,0.288,1,0,0.389
21,1,0,2,0,6,0.205,0,0,0.205
22,5,2,4,6,28,0.238,2,0,0.688
23,1,0,2,0,0,0.026,0,0,0.026
24,11,5,7,15,109,0.379,5,0,0.936
25,1,0,2,0,7,0.242,0,0,0.242
26,1,0,2,0,4,0.185,0,0,0.185
27,1,0,2,0,0,0.026,0,0,0.026
28,1,0,2,0,3,0.127,0,0,0.127
29,1,0,2,0,18,0.629,0,0,0.629
30,1,0,2,0,13,0.400,0,0,0.400
31,1,0,2,0,0,0.037,0,0,0.037
32,17,7,11,31,197,0.428,5,2,0.862
33,0,0,1,0,0,0.000,0,0,0.000
34,9,4,6,13,117,0.449,4,0,0.939
35,1,0,2,0,24,0.743,0,0,0.743
36,3,1,3,3,24,0.304,1,0,0.581
37,9,4,6,11,116,0.462,4,0,1.109
38,3,1,3,4,8,0.132,1,0,0.179
39,1,0,2,0,7,0.264,0,0,0.264
40,1,0,2,0,8,0.269,0,0,0.269
41,5,2,4,8,59,0.445,2,0,0.740
42,1,0,2,0,1,0.074,0,0,0.074
43,3,1,3,4,47,0.539,1,0,0.891
44,1,0,2,0,0,0.026,0,0,0.026
45,1,0,2,0,1,0.052,0,0,0.052
46,3,1,3,1,63,0.668,1,0,0.767
47,5,2,4,6,32,0.250,2,0,0.443
48,3,1,3,4,6,0.116,1,0,0.194
49,3,1,3,4,67,0.711,1,0,0.917
50,3,1,3,3,2,0.072,1,0,0.090
51,1,0,2,0,0,0.026,0,0,0.026
52,1,0,2,0,0,0.037,0,0,0.037
53,5,2,4,7,41,0.325,2,0,0.723
54,3,1,3,4,38,0.439,1,0,0.679
55,5,2,4,4,128,0.806,2,0,1.354
56,1,0,2,0,1,0.063,0,0,0.063
57,1,0,2,0,9,0.317,0,0,0.317
58,1,0,2,0,6,0.238,0,0,0.238
59,1,0,2,0,9,0.327,0,0,0.327
60,1,0,2,0,3,0.138,0,0,0.138
61,5,2,4,7,43,0.316,2,0,0.732
62,1,0,2,0,6,0.194,0,0,0.194
63,1,0,2,0,9,0.306,0,0,0.306
64,1,0,2,0,3,0.127,0,0,0.127
65,1,0,2,0,4,0.153,0,0,0.153
66,1,0,2,0,24,0.764,0,0,0.764
67,1,0,2,0,0,0.026,0,0,0.026
68,1,0,2,0,0,0.026,0,0,0.026
69,1,0,2,0,1,0.074,0,0,0.074
70,1,0,2,0,9,0.306,0,0,0.306
71,3,1,3,1,6,0.109,1,0,0.142
72,1,0,2,0,2,0.090,0,0,0.090
73,1,0,2,0,3,0.127,0,0,0.127
74,17,8,9,20,232,0.460,7,1,1.120
75,5,2,4,7,26,0.227,2,0,0.522
76,3,1,3,4,16,0.223,1,0,0.422
77,1,0,2,0,0,0.026,0,0,0.026
78,1,0,2,0,4,0.153,0,0,0.153
79,1,0,2,0,15,0.517,0,0,0.517
80,1,0,2,0,14,0.459,0,0,0.459
81,1,0,2,0,0,0.037,0,0,0.037
82,7,3,5,11,63,0.348,3,0,1.135
83,38,18,20,57,593,0.533,16,2,1.673
84,3,1,3,4,84,0.917,1,0,1.524
85,1,0,2,0,5,0.201,0,0,0.201
86,1,0,2,0,1,0.063,0,0,0.063
87,3,1,3,3,8,0.132,1,0,0.269
88,3,1,3,4,17,0.255,1,0,0.576
89,1,0,2,0,5,0.179,0,0,0.179
90,1,0,2,0,7,0.232,0,0,0.232
91,1,0,2,0,26,0.817,0,0,0.817
92,1,0,2,0,5,0.190,0,0,0.190
93,5,2,4,7,28,0.241,2,0,0.439
94,1,0,2,0,5,0.179,0,0,0.179
95,1,0,2,0,3,0.127,0,0,0.127
96,5,2,4,8,49,0.378,2,0,0.596
97,11,5,7,17,94,0.335,5,0,0.919
98,3,1,3,4,14,0.218,1,0,0.428
99,1,0,2,0,17,0.548,0,0,0.548
