 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,0,0,1,0,0,0.000,0,0,0.000
2,1,0,2,0,1,0.063,0,0,0.063
3,7,3,5,8,92,0.462,3,0,0.653
4,1,0,2,0,7,0.264,0,0,0.264
5,1,0,2,0,1,0.063,0,0,0.063
6,27,13,15,39,556,0.692,13,0,1.982
7,3,1,3,4,18,0.261,1,0,0.413
8,1,0,2,0,0,0.037,0,0,0.037
9,1,0,2,0,1,0.074,0,0,0.074
10,21,10,12,31,186,0.319,10,0,0.741
11,1,0,2,0,4,0.142,0,0,0.142
12,1,0,2,0,1,0.063,0,0,0.063
13,1,0,2,0,3,0.116,0,0,0.116
14,7,3,5,11,78,0.387,3,0,0.513
15,1,0,2,0,0,0.037,0,0,0.037
16,1,0,2,0,6,0.238,0,0,0.238
17,1,0,2,0,6,0.238,0,0,0.238
18,1,0,2,0,2,0.100,0,0,0.100
19,1,0,2,0,0,0.037,0,0,0.037
20,5,2,4,5,93,0.582,2,0,1.221
21,1,0,2,0,2,0.090,0,0,0.090
22,3,1,3,4,22,0.299,1,0,0.406
23,1,0,2,0,6,0.238,0,0,0.238
24,9,4,6,11,113,0.419,4,0,0.797
25,14,6,9,21,245,0.605,5,1,1.570
26,1,0,2,0,4,0.153,0,0,0.153
27,8,3,6,8,74,0.340,2,1,0.576
28,1,0,2,0,9,0.327,0,0,0.327
29,1,0,2,0,11,0.391,0,0,0.391
30,1,0,2,0,2,0.100,0,0,0.100
31,3,1,3,3,20,0.255,1,0,0.358
32,1,0,2,0,1,0.052,0,0,0.052
33,3,1,3,3,22,0.272,1,0,0.358
34,6,2,5,8,46,0.305,1,1,0.497
35,3,1,3,1,6,0.093,1,0,0.153
36,1,0,2,0,1,0.063,0,0,0.063
37,1,0,2,0,7,0.253,0,0,0.253
38,7,3,5,12,76,0.407,3,0,0.764
39,1,0,2,0,2,0.079,0,0,0.079
40,1,0,2,0,15,0.507,0,0,0.507
41,6,2,4,6,64,0.361,1,0,0.727
42,1,0,2,0,1,0.052,0,0,0.052
43,1,0,2,0,1,0.063,0,0,0.063
44,1,0,2,0,18,0.564,0,0,0.564
45,1,0,2,0,0,0.026,0,0,0.026
46,3,1,3,3,44,0.494,1,0,0.801
47,1,0,2,0,23,0.716,0,0,0.716
48,1,0,2,0,12,0.395,0,0,0.395
49,1,0,2,0,7,0.221,0,0,0.221
50,1,0,2,0,39,1.169,0,0,1.169
