 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.053,0,0,0.053
2,1,0,2,0,0,0.074,0,0,0.074
3,18,8,11,23,185,0.737,7,1,1.813
4,0,0,1,0,0,0.000,0,0,0.000
5,1,0,2,0,0,0.053,0,0,0.053
6,5,2,4,2,41,0.557,2,0,1.056
7,1,0,2,0,46,2.910,0,0,2.910
8,15,6,10,28,309,1.401,4,2,3.616
9,7,3,5,11,70,0.742,3,0,1.113
10,9,4,6,10,77,0.609,4,0,1.946
11,12,5,8,16,154,0.890,4,1,1.683
12,62,30,33,81,980,1.074,29,1,3.164
13,40,18,23,67,459,0.820,15,3,2.997
14,1,0,2,0,1,0.127,0,0,0.127
15,1,0,2,0,0,0.074,0,0,0.074
16,17,8,10,23,251,0.998,8,0,1.623
17,13,5,9,20,127,0.745,4,0,1.131
18,1,0,2,0,0,0.074,0,0,0.074
19,1,0,2,0,27,1.779,0,0,1.779
20,7,3,5,8,113,1.096,3,0,1.323
21,7,3,5,9,78,0.772,3,0,1.577
22,1,0,2,0,1,0.149,0,0,0.149
23,1,0,2,0,11,0.806,0,0,0.806
24,1,0,2,0,0,0.074,0,0,0.074
25,1,0,2,0,10,0.666,0,0,0.666
26,11,5,7,13,229,1.326,5,0,3.440
27,1,0,2,0,1,0.105,0,0,0.105
28,3,1,3,4,15,0.412,1,0,0.592
29,1,0,2,0,6,0.456,0,0,0.456
30,1,0,2,0,8,0.583,0,0,0.583
31,1,0,2,0,1,0.105,0,0,0.105
32,1,0,2,0,1,0.127,0,0,0.127
33,3,1,3,1,23,0.604,1,0,1.135
34,1,0,2,0,0,0.053,0,0,0.053
35,3,1,3,3,26,0.602,1,0,0.960
36,18,8,11,30,217,0.850,7,1,2.420
37,1,0,2,0,12,0.771,0,0,0.771
38,1,0,2,0,2,0.180,0,0,0.180
39,5,2,4,6,26,0.432,2,0,0.964
40,1,0,2,0,0,0.053,0,0,0.053
41,1,0,2,0,21,1.354,0,0,1.354
42,3,1,3,4,18,0.472,1,0,0.929
43,1,0,2,0,0,0.074,0,0,0.074
44,1,0,2,0,3,0.232,0,0,0.232
45,1,0,2,0,3,0.232,0,0,0.232
46,1,0,2,0,4,0.307,0,0,0.307
47,1,0,2,0,0,0.053,0,0,0.053
48,1,0,2,0,4,0.285,0,0,0.285
49,1,0,2,0,15,0.973,0,0,0.973
50,9,4,6,9,131,0.982,4,0,1.741
51,1,0,2,0,6,0.434,0,0,0.434
52,1,0,2,0,0,0.053,0,0,0.053
53,1,0,2,0,12,0.815,0,0,0.815
54,1,0,2,0,1,0.127,0,0,0.127
55,9,4,6,12,131,0.965,4,0,2.017
56,1,0,2,0,0,0.053,0,0,0.053
57,1,0,2,0,0,0.053,0,0,0.053
58,1,0,2,0,0,0.074,0,0,0.074
59,23,11,12,30,181,0.596,10,1,1.481
60,1,0,2,0,2,0.180,0,0,0.180
61,1,0,2,0,1,0.105,0,0,0.105
62,3,1,3,4,9,0.314,1,0,0.508
63,1,0,2,0,1,0.127,0,0,0.127
64,0,0,1,0,0,0.000,0,0,0.000
65,0,0,1,0,0,0.000,0,0,0.000
66,1,0,2,0,0,0.053,0,0,0.053
67,0,0,1,0,0,0.000,0,0,0.000
68,1,0,2,0,5,0.338,0,0,0.338
69,1,0,2,0,0,0.074,0,0,0.074
70,21,10,11,27,317,1.006,9,1,2.441
71,7,3,5,9,128,1.238,3,0,2.953
72,5,2,4,7,28,0.449,2,0,1.091
73,1,0,2,0,0,0.074,0,0,0.074
74,1,0,2,0,3,0.232,0,0,0.232
75,0,0,1,0,0,0.000,0,0,0.000
76,1,0,2,0,0,0.053,0,0,0.053
77,1,0,2,0,16,1.026,0,0,1.026
78,10,4,6,14,88,0.642,2,2,0.933
79,1,0,2,0,14,0.964,0,0,0.964
80,1,0,2,0,1,0.127,0,0,0.127
81,1,0,2,0,0,0.053,0,0,0.053
82,3,1,3,3,17,0.451,1,0,0.635
83,0,0,1,0,0,0.000,0,0,0.000
84,1,0,2,0,0,0.074,0,0,0.074
85,1,0,2,0,1,0.105,0,0,0.105
86,1,0,2,0,3,0.254,0,0,0.254
87,1,0,2,0,19,1.314,0,0,1.314
88,15,7,9,24,156,0.751,7,0,1.683
89,3,1,3,3,6,0.237,1,0,0.329
90,1,0,2,0,0,0.053,0,0,0.053
91,1,0,2,0,18,1.218,0,0,1.218
92,1,0,2,0,0,0.074,0,0,0.074
93,1,0,2,0,9,0.614,0,0,0.614
94,0,0,1,0,0,0.000,0,0,0.000
95,11,5,7,15,227,1.399,5,0,3.510
96,1,0,2,0,2,0.201,0,0,0.201
97,1,0,2,0,3,0.298,0,0,0.298
98,1,0,2,0,0,0.074,0,0,0.074
99,1,0,2,0,13,0.846,0,0,0.846
100,31,13,19,50,452,0.995,9,4,3.164
101,6,2,5,8,81,0.929,1,1,2.021
102,1,0,2,0,2,0.158,0,0,0.158
103,13,6,8,23,106,0.632,6,0,1.928
104,7,2,6,11,111,1.171,1,0,2.473
105,1,0,2,0,0,0.053,0,0,0.053
106,1,0,2,0,6,0.412,0,0,0.412
107,7,3,5,10,101,0.982,3,0,1.911
108,1,0,2,0,3,0.232,0,0,0.232
109,1,0,2,0,5,0.403,0,0,0.403
110,3,1,3,4,7,0.264,1,0,0.307
111,5,2,4,6,81,1.094,2,0,1.692
