 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,3,0.116,0,0,0.116
2,1,0,2,0,6,0.227,0,0,0.227
3,1,0,2,0,0,0.026,0,0,0.026
4,1,0,2,0,6,0.205,0,0,0.205
5,3,1,3,3,24,0.297,1,0,0.559
6,1,0,2,0,4,0.185,0,0,0.185
7,10,4,7,16,115,0.416,3,1,0.946
8,1,0,2,0,20,0.638,0,0,0.638
9,1,0,2,0,7,0.242,0,0,0.242
10,1,0,2,0,8,0.258,0,0,0.258
11,1,0,2,0,31,0.883,0,0,0.883
12,1,0,2,0,10,0.354,0,0,0.354
13,0,0,1,0,0,0.000,0,0,0.000
14,1,0,2,0,10,0.321,0,0,0.321
15,3,1,3,3,11,0.162,1,0,0.216
16,1,0,2,0,12,0.406,0,0,0.406
17,1,0,2,0,7,0.242,0,0,0.242
18,5,2,4,7,49,0.356,2,0,0.821
19,21,9,13,36,240,0.424,7,2,0.941
20,1,0,2,0,50,1.620,0,0,1.620
21,1,0,2,0,0,0.037,0,0,0.037
22,1,0,2,0,0,0.026,0,0,0.026
23,1,0,2,0,5,0.179,0,0,0.179
24,1,0,2,0,5,0.168,0,0,0.168
25,1,0,2,0,1,0.063,0,0,0.063
26,7,3,5,7,99,0.490,3,0,0.780
27,1,0,2,0,26,0.773,0,0,0.773
28,1,0,2,0,0,0.037,0,0,0.037
29,1,0,2,0,4,0.153,0,0,0.153
30,1,0,2,0,21,0.697,0,0,0.697
31,3,1,3,3,6,0.114,1,0,0.127
32,3,1,3,4,28,0.317,1,0,0.478
33,1,0,2,0,15,0.539,0,0,0.539
34,1,0,2,0,5,0.212,0,0,0.212
35,1,0,2,0,6,0.227,0,0,0.227
36,8,3,6,12,87,0.420,2,1,0.799
37,3,1,3,3,27,0.330,1,0,0.839
38,1,0,2,0,14,0.448,0,0,0.448
39,3,1,3,4,10,0.169,1,0,0.306
40,5,2,4,7,36,0.276,2,0,0.537
41,1,0,2,0,10,0.365,0,0,0.365
42,1,0,2,0,0,0.026,0,0,0.026
43,1,0,2,0,2,0.090,0,0,0.090
44,1,0,2,0,10,0.343,0,0,0.343
45,1,0,2,0,28,0.880,0,0,0.880
46,1,0,2,0,2,0.090,0,0,0.090
47,7,3,5,11,46,0.259,3,0,0.590
48,1,0,2,0,3,0.127,0,0,0.127
49,23,11,13,32,348,0.530,11,0,1.181
50,3,1,3,4,45,0.497,1,0,0.743
51,1,0,2,0,4,0.164,0,0,0.164
52,1,0,2,0,15,0.507,0,0,0.507
53,3,1,3,1,18,0.232,1,0,0.437
54,35,16,20,54,608,0.600,14,2,1.590
55,3,1,3,1,49,0.523,1,0,0.891
56,0,0,1,0,0,0.000,0,0,0.000
57,7,3,5,10,133,0.625,3,0,1.494
58,1,0,2,0,8,0.269,0,0,0.269
59,5,2,4,7,31,0.238,2,0,0.469
60,1,0,2,0,3,0.116,0,0,0.116
61,5,2,4,6,28,0.235,2,0,0.365
62,1,0,2,0,7,0.242,0,0,0.242
63,7,3,5,10,43,0.246,3,0,0.574
64,15,7,9,22,142,0.352,7,0,0.996
65,3,1,3,4,45,0.489,1,0,0.721
66,1,0,2,0,5,0.190,0,0,0.190
67,1,0,2,0,3,0.127,0,0,0.127
68,1,0,2,0,0,0.037,0,0,0.037
69,1,0,2,0,2,0.100,0,0,0.100
70,1,0,2,0,3,0.127,0,0,0.127
71,1,0,2,0,3,0.116,0,0,0.116
72,1,0,2,0,0,0.026,0,0,0.026
73,1,0,2,0,0,0.026,0,0,0.026
74,1,0,2,0,0,0.026,0,0,0.026
75,5,2,4,8,62,0.432,2,0,1.210
76,7,3,5,7,130,0.603,3,0,1.075
77,3,1,3,4,18,0.246,1,0,0.570
78,1,0,2,0,8,0.290,0,0,0.290
79,3,1,3,4,7,0.127,1,0,0.175
80,1,0,2,0,2,0.090,0,0,0.090
81,1,0,2,0,21,0.631,0,0,0.631
82,1,0,2,0,20,0.649,0,0,0.649
83,1,0,2,0,2,0.090,0,0,0.090
84,3,1,3,3,7,0.123,1,0,0.242
85,3,1,3,4,18,0.235,1,0,0.384
86,20,9,12,28,310,0.542,8,1,1.289
87,1,0,2,0,0,0.037,0,0,0.037
88,3,1,3,4,28,0.350,1,0,0.612
89,1,0,2,0,2,0.100,0,0,0.100
90,1,0,2,0,17,0.505,0,0,0.505
91,1,0,2,0,23,0.651,0,0,0.651
92,1,0,2,0,5,0.157,0,0,0.157
93,9,4,6,10,184,0.708,4,0,1.683
94,19,9,11,26,257,0.473,9,0,1.275
95,1,0,2,0,1,0.063,0,0,0.063
96,1,0,2,0,1,0.063,0,0,0.063
97,3,1,3,1,10,0.143,1,0,0.238
98,3,1,3,3,22,0.247,1,0,0.378
99,1,0,2,0,3,0.116,0,0,0.116
100,1,0,2,0,5,0.201,0,0,0.201
101,3,1,3,4,3,0.090,1,0,0.090
102,5,2,4,7,52,0.374,2,0,0.612
103,1,0,2,0,5,0.179,0,0,0.179
104,3,1,3,4,23,0.322,1,0,0.550
105,1,0,2,0,1,0.063,0,0,0.063
106,15,7,9,18,191,0.460,7,0,1.295
107,6,2,5,11,94,0.582,1,1,0.967
108,5,2,4,8,70,0.494,2,0,0.939
109,3,1,3,3,52,0.571,1,0,1.322
110,1,0,2,0,14,0.469,0,0,0.469
111,1,0,2,0,1,0.074,0,0,0.074
112,5,2,4,7,82,0.554,2,0,0.821
113,1,0,2,0,0,0.026,0,0,0.026
114,5,2,4,2,46,0.311,2,0,0.533
115,13,6,8,21,155,0.440,6,0,1.044
116,1,0,2,0,3,0.127,0,0,0.127
117,9,4,6,14,83,0.331,4,0,0.736
118,3,1,3,4,60,0.664,1,0,0.769
119,3,1,3,3,45,0.517,1,0,0.965
120,1,0,2,0,5,0.190,0,0,0.190
121,1,0,2,0,1,0.063,0,0,0.063
122,1,0,2,0,0,0.037,0,0,0.037
123,1,0,2,0,7,0.275,0,0,0.275
124,1,0,2,0,0,0.026,0,0,0.026
125,5,2,3,6,32,0.251,1,1,0.358
126,1,0,2,0,5,0.179,0,0,0.179
127,1,0,2,0,2,0.090,0,0,0.090
128,1,0,2,0,21,0.599,0,0,0.599
129,1,0,2,0,0,0.026,0,0,0.026
130,3,1,3,3,5,0.098,1,0,0.116
131,1,0,2,0,20,0.605,0,0,0.605
132,1,0,2,0,18,0.574,0,0,0.574
133,3,1,3,5,14,0.213,1,0,0.406
134,5,2,4,4,43,0.332,2,0,0.528
135,3,1,3,3,22,0.272,1,0,0.500
136,1,0,2,0,1,0.063,0,0,0.063
137,3,1,3,1,13,0.158,1,0,0.280
138,5,2,4,8,76,0.523,2,0,1.127
139,1,0,2,0,59,1.878,0,0,1.878
140,1,0,2,0,8,0.280,0,0,0.280
141,1,0,2,0,5,0.190,0,0,0.190
142,1,0,2,0,1,0.063,0,0,0.063
143,1,0,2,0,10,0.321,0,0,0.321
144,1,0,2,0,0,0.026,0,0,0.026
145,1,0,2,0,0,0.026,0,0,0.026
146,24,11,14,36,272,0.409,10,1,1.575
147,1,0,2,0,0,0.037,0,0,0.037
148,3,1,2,2,13,0.154,0,1,0.321
149,1,0,2,0,6,0.227,0,0,0.227
150,3,1,3,4,20,0.255,1,0,0.347
151,1,0,2,0,12,0.384,0,0,0.384
152,1,0,2,0,0,0.037,0,0,0.037
153,1,0,2,0,1,0.063,0,0,0.063
154,5,2,4,4,84,0.562,2,0,0.843
155,1,0,2,0,2,0.100,0,0,0.100
156,1,0,2,0,5,0.179,0,0,0.179
157,1,0,2,0,2,0.079,0,0,0.079
158,3,1,3,4,10,0.158,1,0,0.258
159,3,1,3,3,45,0.484,1,0,0.605
160,1,0,2,0,5,0.190,0,0,0.190
161,1,0,2,0,1,0.074,0,0,0.074
162,1,0,2,0,10,0.375,0,0,0.375
163,1,0,2,0,0,0.037,0,0,0.037
164,1,0,2,0,4,0.164,0,0,0.164
165,9,4,6,13,197,0.744,4,0,2.089
166,1,0,2,0,9,0.317,0,0,0.317
167,1,0,2,0,9,0.327,0,0,0.327
168,3,1,3,4,92,0.949,1,0,1.868
169,3,1,3,4,10,0.149,1,0,0.232
170,1,0,2,0,0,0.037,0,0,0.037
171,1,0,2,0,21,0.664,0,0,0.664
172,6,2,5,10,75,0.459,1,1,1.022
173,12,5,8,20,123,0.375,4,1,0.994
174,3,1,3,3,32,0.389,1,0,0.544
175,1,0,2,0,11,0.380,0,0,0.380
176,1,0,2,0,8,0.247,0,0,0.247
177,1,0,2,0,11,0.358,0,0,0.358
178,1,0,2,0,3,0.116,0,0,0.116
179,1,0,2,0,11,0.380,0,0,0.380
180,9,4,6,13,98,0.394,4,0,0.716
181,1,0,2,0,0,0.037,0,0,0.037
182,9,4,6,13,88,0.358,4,0,0.775
183,0,0,1,0,0,0.000,0,0,0.000
184,5,2,4,6,87,0.584,2,0,1.677
185,3,1,3,1,1,0.067,1,0,0.052
186,3,1,3,1,51,0.523,1,0,1.073
187,1,0,2,0,7,0.232,0,0,0.232
188,15,7,9,22,196,0.462,7,0,1.214
189,3,1,3,4,56,0.651,1,0,1.439
190,1,0,2,0,5,0.179,0,0,0.179
191,1,0,2,0,7,0.264,0,0,0.264
192,1,0,2,0,24,0.754,0,0,0.754
193,5,2,4,4,42,0.320,2,0,0.365
194,1,0,2,0,21,0.653,0,0,0.653
195,0,0,1,0,0,0.000,0,0,0.000
196,1,0,2,0,1,0.063,0,0,0.063
197,1,0,2,0,16,0.500,0,0,0.500
198,1,0,2,0,2,0.090,0,0,0.090
199,1,0,2,0,9,0.317,0,0,0.317
200,5,2,4,8,80,0.550,2,0,0.981
201,1,0,2,0,3,0.127,0,0,0.127
202,3,1,3,3,63,0.696,1,0,1.297
203,1,0,2,0,6,0.249,0,0,0.249
204,1,0,2,0,1,0.052,0,0,0.052
205,1,0,2,0,2,0.090,0,0,0.090
