 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.201,0,0,0.201
2,1,0,2,0,0,0.037,0,0,0.037
3,7,3,4,9,65,0.338,2,1,0.520
4,1,0,2,0,0,0.026,0,0,0.026
5,1,0,2,0,14,0.448,0,0,0.448
6,0,0,1,0,0,0.000,0,0,0.000
7,3,1,3,4,41,0.482,1,0,0.601
8,1,0,2,0,1,0.063,0,0,0.063
9,1,0,2,0,9,0.317,0,0,0.317
10,1,0,2,0,5,0.168,0,0,0.168
11,3,1,3,1,47,0.499,1,0,0.917
12,1,0,2,0,0,0.026,0,0,0.026
13,3,1,3,4,14,0.200,1,0,0.332
14,1,0,2,0,20,0.594,0,0,0.594
15,3,1,3,4,17,0.230,1,0,0.273
16,1,0,2,0,4,0.164,0,0,0.164
17,1,0,2,0,13,0.400,0,0,0.400
18,1,0,2,0,4,0.164,0,0,0.164
19,1,0,2,0,1,0.052,0,0,0.052
20,5,2,4,4,56,0.389,2,0,0.860
21,3,1,3,4,55,0.642,1,0,0.797
22,1,0,2,0,21,0.631,0,0,0.631
23,3,1,3,3,10,0.146,1,0,0.216
24,5,2,4,8,33,0.266,2,0,0.347
25,1,0,2,0,4,0.164,0,0,0.164
26,11,5,6,11,113,0.384,4,1,1.120
27,3,1,3,4,19,0.262,1,0,0.365
28,1,0,2,0,7,0.264,0,0,0.264
29,1,0,2,0,2,0.100,0,0,0.100
30,3,1,3,3,27,0.302,1,0,0.389
31,4,1,4,6,39,0.374,0,1,0.553
32,5,2,4,8,66,0.471,2,0,0.865
33,1,0,2,0,1,0.063,0,0,0.063
34,3,1,3,3,35,0.390,1,0,0.852
35,1,0,2,0,3,0.127,0,0,0.127
36,1,0,2,0,6,0.227,0,0,0.227
37,1,0,2,0,3,0.116,0,0,0.116
38,3,1,3,4,6,0.114,1,0,0.142
39,7,3,5,9,50,0.266,3,0,0.474
40,1,0,2,0,1,0.063,0,0,0.063
41,4,1,4,6,62,0.533,0,1,0.574
42,1,0,2,0,3,0.127,0,0,0.127
43,27,13,15,38,474,0.591,13,0,1.417
44,1,0,2,0,2,0.090,0,0,0.090
45,1,0,2,0,2,0.090,0,0,0.090
46,1,0,2,0,27,0.821,0,0,0.821
47,3,1,3,3,8,0.135,1,0,0.253
48,1,0,2,0,0,0.026,0,0,0.026
49,7,3,5,10,96,0.507,3,0,0.998
50,1,0,2,0,41,1.221,0,0,1.221
51,9,4,6,13,156,0.593,4,0,1.038
52,1,0,2,0,1,0.052,0,0,0.052
53,1,0,2,0,18,0.650,0,0,0.650
54,1,0,2,0,3,0.138,0,0,0.138
55,1,0,2,0,2,0.090,0,0,0.090
56,3,1,3,3,51,0.577,1,0,0.848
57,1,0,2,0,11,0.380,0,0,0.380
58,1,0,2,0,8,0.280,0,0,0.280
59,3,1,3,4,53,0.580,1,0,0.880
60,1,0,2,0,0,0.026,0,0,0.026
61,11,5,7,16,173,0.535,5,0,0.943
62,3,1,3,4,34,0.406,1,0,0.701
63,1,0,2,0,3,0.116,0,0,0.116
64,1,0,2,0,2,0.090,0,0,0.090
65,3,1,3,5,53,0.608,1,0,0.701
66,1,0,2,0,0,0.026,0,0,0.026
67,3,1,3,4,31,0.373,1,0,0.422
68,1,0,2,0,1,0.063,0,0,0.063
69,1,0,2,0,1,0.052,0,0,0.052
70,1,0,2,0,8,0.269,0,0,0.269
71,1,0,2,0,29,0.928,0,0,0.928
72,1,0,2,0,34,1.027,0,0,1.027
73,7,3,5,7,46,0.249,3,0,0.422
74,1,0,2,0,24,0.775,0,0,0.775
75,1,0,2,0,0,0.037,0,0,0.037
76,7,3,5,6,105,0.501,3,0,1.474
77,1,0,2,0,5,0.168,0,0,0.168
78,3,1,3,1,10,0.139,1,0,0.179
79,3,1,3,1,19,0.218,1,0,0.290
80,1,0,2,0,1,0.063,0,0,0.063
81,3,1,3,3,61,0.664,1,0,1.132
82,1,0,2,0,30,0.987,0,0,0.987
83,3,1,3,4,17,0.232,1,0,0.349
84,8,3,6,12,108,0.474,2,1,1.133
85,1,0,2,0,0,0.026,0,0,0.026
86,1,0,2,0,0,0.037,0,0,0.037
87,1,0,2,0,10,0.354,0,0,0.354
88,1,0,2,0,1,0.052,0,0,0.052
89,5,2,4,8,47,0.349,2,0,0.777
90,1,0,2,0,6,0.205,0,0,0.205
91,3,1,3,1,39,0.429,1,0,0.633
92,1,0,2,0,12,0.428,0,0,0.428
93,5,2,4,4,76,0.498,2,0,0.933
94,3,1,3,3,57,0.625,1,0,0.985
95,1,0,2,0,12,0.417,0,0,0.417
96,1,0,2,0,24,0.830,0,0,0.830
97,1,0,2,0,10,0.332,0,0,0.332
98,1,0,2,0,21,0.718,0,0,0.718
99,7,3,5,10,53,0.294,3,0,0.391
100,1,0,2,0,11,0.369,0,0,0.369
101,1,0,2,0,2,0.100,0,0,0.100
102,1,0,2,0,29,0.928,0,0,0.928
103,1,0,2,0,6,0.216,0,0,0.216
104,3,1,3,1,32,0.371,1,0,0.823
105,1,0,2,0,37,1.214,0,0,1.214
106,1,0,2,0,4,0.153,0,0,0.153
107,1,0,2,0,9,0.306,0,0,0.306
108,1,0,2,0,2,0.100,0,0,0.100
109,5,2,4,8,44,0.318,2,0,0.474
110,1,0,2,0,10,0.332,0,0,0.332
111,1,0,2,0,11,0.380,0,0,0.380
112,1,0,2,0,0,0.026,0,0,0.026
113,1,0,2,0,10,0.343,0,0,0.343
114,1,0,2,0,13,0.422,0,0,0.422
115,11,5,7,16,129,0.404,5,0,1.118
116,1,0,2,0,2,0.090,0,0,0.090
117,1,0,2,0,9,0.317,0,0,0.317
118,1,0,2,0,8,0.269,0,0,0.269
119,1,0,2,0,9,0.295,0,0,0.295
120,1,0,2,0,3,0.105,0,0,0.105
121,1,0,2,0,3,0.127,0,0,0.127
122,1,0,2,0,2,0.090,0,0,0.090
123,1,0,2,0,0,0.026,0,0,0.026
124,1,0,2,0,3,0.138,0,0,0.138
125,6,2,5,8,58,0.368,1,1,0.565
126,1,0,2,0,12,0.384,0,0,0.384
127,3,1,3,1,34,0.389,1,0,0.422
128,1,0,2,0,2,0.090,0,0,0.090
129,1,0,2,0,1,0.063,0,0,0.063
130,3,1,3,4,23,0.301,1,0,0.354
131,3,1,3,3,44,0.508,1,0,0.622
132,1,0,2,0,0,0.026,0,0,0.026
133,1,0,2,0,3,0.127,0,0,0.127
134,1,0,2,0,9,0.273,0,0,0.273
135,1,0,2,0,1,0.063,0,0,0.063
136,1,0,2,0,8,0.258,0,0,0.258
137,3,1,3,4,2,0.088,1,0,0.100
138,1,0,2,0,1,0.063,0,0,0.063
139,1,0,2,0,2,0.100,0,0,0.100
140,1,0,2,0,0,0.026,0,0,0.026
141,5,2,4,6,33,0.266,2,0,0.317
142,3,1,3,3,25,0.317,1,0,0.528
143,0,0,1,0,0,0.000,0,0,0.000
144,3,1,3,4,59,0.632,1,0,1.204
145,1,0,2,0,8,0.269,0,0,0.269
146,3,1,3,4,22,0.285,1,0,0.306
147,1,0,2,0,14,0.448,0,0,0.448
148,1,0,2,0,1,0.052,0,0,0.052
149,1,0,2,0,5,0.179,0,0,0.179
150,1,0,2,0,7,0.242,0,0,0.242
151,3,1,3,4,51,0.569,1,0,0.848
152,3,1,3,4,14,0.200,1,0,0.384
153,1,0,2,0,14,0.459,0,0,0.459
