 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,0,0.026,0,0,0.026
2,1,0,2,0,0,0.037,0,0,0.037
3,3,1,3,4,7,0.132,1,0,0.190
4,1,0,2,0,6,0.205,0,0,0.205
5,1,0,2,0,0,0.026,0,0,0.026
6,1,0,2,0,0,0.026,0,0,0.026
7,7,3,5,7,79,0.391,3,0,0.675
8,1,0,2,0,0,0.026,0,0,0.026
9,5,2,4,7,37,0.277,2,0,0.581
10,3,1,3,5,23,0.299,1,0,0.485
11,3,1,3,4,34,0.415,1,0,0.697
12,1,0,2,0,7,0.253,0,0,0.253
13,1,0,2,0,2,0.079,0,0,0.079
14,1,0,2,0,0,0.026,0,0,0.026
15,7,3,5,12,110,0.535,3,0,1.029
16,1,0,2,0,28,0.880,0,0,0.880
17,5,2,4,7,118,0.792,2,0,1.217
18,7,3,5,11,89,0.460,3,0,1.039
19,6,2,5,7,76,0.453,1,1,1.059
20,1,0,2,0,1,0.063,0,0,0.063
21,5,2,4,7,40,0.298,2,0,0.448
22,1,0,2,0,0,0.026,0,0,0.026
23,1,0,2,0,8,0.290,0,0,0.290
24,3,1,3,1,37,0.404,1,0,0.516
25,1,0,2,0,6,0.238,0,0,0.238
26,28,13,16,42,686,0.829,12,1,3.188
27,13,6,8,16,240,0.626,6,0,1.256
28,3,1,3,3,69,0.741,1,0,0.965
29,0,0,1,0,0,0.000,0,0,0.000
30,1,0,2,0,10,0.332,0,0,0.332
31,5,2,4,7,28,0.220,2,0,0.367
32,1,0,2,0,0,0.037,0,0,0.037
33,3,1,3,4,52,0.587,1,0,1.077
34,5,2,4,7,84,0.554,2,0,1.048
35,15,7,9,23,229,0.511,7,0,1.682
36,1,0,2,0,1,0.063,0,0,0.063
37,3,1,3,4,53,0.592,1,0,0.679
38,15,7,9,22,188,0.419,7,0,1.184
39,3,1,3,4,37,0.434,1,0,0.528
40,13,6,8,18,243,0.642,6,0,1.289
41,1,0,2,0,4,0.142,0,0,0.142
42,5,2,4,6,109,0.720,2,0,1.123
43,3,1,3,1,43,0.478,1,0,0.596
44,1,0,2,0,11,0.369,0,0,0.369
45,1,0,2,0,5,0.168,0,0,0.168
46,17,8,10,26,188,0.385,8,0,0.970
47,1,0,2,0,0,0.026,0,0,0.026
48,1,0,2,0,1,0.063,0,0,0.063
49,1,0,2,0,3,0.138,0,0,0.138
50,1,0,2,0,0,0.037,0,0,0.037
51,1,0,2,0,0,0.026,0,0,0.026
52,1,0,2,0,0,0.037,0,0,0.037
53,1,0,2,0,8,0.280,0,0,0.280
54,1,0,2,0,0,0.037,0,0,0.037
55,1,0,2,0,28,0.902,0,0,0.902
56,0,0,1,0,0,0.000,0,0,0.000
57,13,6,8,16,107,0.288,6,0,1.112
58,1,0,2,0,1,0.063,0,0,0.063
59,9,4,6,14,139,0.543,4,0,1.620
60,13,6,8,19,165,0.435,6,0,0.996
61,1,0,2,0,17,0.581,0,0,0.581
62,3,1,3,4,7,0.128,1,0,0.179
63,1,0,2,0,0,0.037,0,0,0.037
64,1,0,2,0,9,0.317,0,0,0.317
65,5,2,4,8,82,0.588,2,0,0.936
66,3,1,3,3,39,0.468,1,0,0.734
67,1,0,2,0,1,0.074,0,0,0.074
68,1,0,2,0,3,0.127,0,0,0.127
69,1,0,2,0,14,0.448,0,0,0.448
70,1,0,2,0,0,0.026,0,0,0.026
71,1,0,2,0,0,0.037,0,0,0.037
72,1,0,2,0,3,0.105,0,0,0.105
73,0,0,1,0,0,0.000,0,0,0.000
74,0,0,1,0,0,0.000,0,0,0.000
75,1,0,2,0,0,0.026,0,0,0.026
76,1,0,2,0,1,0.063,0,0,0.063
77,9,4,6,12,137,0.520,4,0,1.646
78,1,0,2,0,0,0.026,0,0,0.026
79,1,0,2,0,14,0.469,0,0,0.469
80,0,0,1,0,0,0.000,0,0,0.000
