 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,2,0.100,0,0,0.100
2,1,0,2,0,0,0.026,0,0,0.026
3,1,0,2,0,58,1.732,0,0,1.732
4,1,0,2,0,33,1.033,0,0,1.033
5,1,0,2,0,18,0.553,0,0,0.553
6,1,0,2,0,6,0.205,0,0,0.205
7,5,2,4,6,35,0.271,2,0,0.633
8,3,1,3,3,53,0.609,1,0,0.915
9,1,0,2,0,12,0.417,0,0,0.417
10,29,14,16,39,498,0.570,14,0,1.541
11,1,0,2,0,13,0.400,0,0,0.400
12,5,2,4,5,54,0.353,2,0,0.570
13,1,0,2,0,2,0.090,0,0,0.090
14,1,0,2,0,1,0.063,0,0,0.063
15,0,0,1,0,0,0.000,0,0,0.000
16,1,0,2,0,0,0.037,0,0,0.037
17,1,0,2,0,7,0.242,0,0,0.242
18,1,0,2,0,2,0.100,0,0,0.100
19,1,0,2,0,1,0.063,0,0,0.063
20,1,0,2,0,21,0.740,0,0,0.740
21,3,1,3,3,46,0.504,1,0,0.690
22,1,0,2,0,4,0.164,0,0,0.164
23,1,0,2,0,5,0.179,0,0,0.179
24,1,0,2,0,2,0.090,0,0,0.090
25,13,6,8,15,131,0.351,6,0,0.740
26,1,0,2,0,0,0.026,0,0,0.026
27,1,0,2,0,4,0.153,0,0,0.153
28,1,0,2,0,1,0.063,0,0,0.063
29,5,2,4,4,33,0.262,2,0,0.375
30,1,0,2,0,13,0.422,0,0,0.422
31,1,0,2,0,2,0.100,0,0,0.100
32,1,0,2,0,1,0.052,0,0,0.052
33,1,0,2,0,9,0.338,0,0,0.338
34,1,0,2,0,4,0.153,0,0,0.153
35,10,4,7,15,144,0.484,3,1,0.963
36,1,0,2,0,12,0.428,0,0,0.428
37,1,0,2,0,9,0.327,0,0,0.327
38,7,3,5,8,89,0.422,3,0,0.707
39,1,0,2,0,8,0.247,0,0,0.247
40,1,0,2,0,34,1.070,0,0,1.070
41,1,0,2,0,1,0.074,0,0,0.074
42,1,0,2,0,3,0.127,0,0,0.127
43,1,0,2,0,13,0.432,0,0,0.432
44,1,0,2,0,6,0.216,0,0,0.216
45,5,2,4,5,80,0.524,2,0,1.075
46,5,2,4,8,65,0.473,2,0,0.775
