 ,# Branches,# Junctions,# End-point voxels,# Junction voxels,# Slab voxels,Average Branch Length,# Triple points,# Quadruple points,Maximum Branch Length
1,1,0,2,0,5,0.157,0,0,0.157
2,1,0,2,0,0,0.037,0,0,0.037
3,0,0,1,0,0,0.000,0,0,0.000
4,1,0,2,0,0,0.026,0,0,0.026
5,1,0,2,0,5,0.168,0,0,0.168
6,1,0,2,0,3,0.127,0,0,0.127
7,1,0,2,0,9,0.306,0,0,0.306
8,1,0,2,0,5,0.179,0,0,0.179
9,1,0,2,0,16,0.468,0,0,0.468
10,1,0,2,0,0,0.026,0,0,0.026
11,3,1,3,4,13,0.191,1,0,0.269
12,1,0,2,0,0,0.026,0,0,0.026
13,3,1,3,4,49,0.528,1,0,0.616
14,6,2,5,10,49,0.317,1,1,0.710
15,3,1,3,3,13,0.183,1,0,0.216
16,3,1,3,4,12,0.179,1,0,0.205
17,6,2,5,10,56,0.357,1,1,0.754
18,1,0,2,0,22,0.701,0,0,0.701
19,6,2,5,9,48,0.316,1,1,0.613
20,3,1,3,1,26,0.286,1,0,0.406
21,0,0,1,0,0,0.000,0,0,0.000
22,1,0,2,0,8,0.269,0,0,0.269
23,1,0,2,0,4,0.142,0,0,0.142
24,1,0,2,0,7,0.275,0,0,0.275
25,1,0,2,0,11,0.358,0,0,0.358
26,1,0,2,0,2,0.100,0,0,0.100
27,5,2,4,5,34,0.237,2,0,0.380
28,1,0,2,0,7,0.242,0,0,0.242
29,1,0,2,0,1,0.074,0,0,0.074
30,3,1,3,3,32,0.367,1,0,0.406
31,1,0,2,0,1,0.063,0,0,0.063
32,1,0,2,0,2,0.111,0,0,0.111
33,5,2,4,7,87,0.557,2,0,0.863
34,1,0,2,0,0,0.026,0,0,0.026
35,1,0,2,0,7,0.264,0,0,0.264
36,5,2,4,8,61,0.441,2,0,0.745
37,1,0,2,0,10,0.321,0,0,0.321
38,1,0,2,0,9,0.306,0,0,0.306
39,1,0,2,0,6,0.227,0,0,0.227
40,4,1,4,6,35,0.372,0,1,0.555
41,1,0,2,0,8,0.269,0,0,0.269
42,1,0,2,0,1,0.063,0,0,0.063
43,1,0,2,0,1,0.063,0,0,0.063
44,1,0,2,0,2,0.100,0,0,0.100
45,1,0,2,0,1,0.063,0,0,0.063
46,1,0,2,0,32,0.996,0,0,0.996
47,1,0,2,0,5,0.190,0,0,0.190
48,1,0,2,0,1,0.052,0,0,0.052
49,1,0,2,0,5,0.179,0,0,0.179
50,1,0,2,0,7,0.253,0,0,0.253
51,1,0,2,0,4,0.131,0,0,0.131
52,11,5,7,17,166,0.534,5,0,0.908
53,4,1,4,5,10,0.134,0,1,0.232
54,5,2,4,6,81,0.567,2,0,1.066
55,1,0,2,0,12,0.395,0,0,0.395
56,1,0,2,0,8,0.301,0,0,0.301
57,1,0,2,0,1,0.074,0,0,0.074
58,1,0,2,0,2,0.079,0,0,0.079
59,1,0,2,0,0,0.037,0,0,0.037
60,1,0,2,0,3,0.116,0,0,0.116
61,1,0,2,0,0,0.037,0,0,0.037
62,4,1,4,7,28,0.299,0,1,0.405
63,1,0,2,0,0,0.037,0,0,0.037
64,1,0,2,0,2,0.100,0,0,0.100
65,1,0,2,0,1,0.063,0,0,0.063
66,1,0,2,0,5,0.168,0,0,0.168
67,1,0,2,0,5,0.190,0,0,0.190
68,1,0,2,0,3,0.105,0,0,0.105
